Area,BonusMalus,DrivAge,VehAge,VehBrand,VehPower,ClaimNb,Exposure
E,80,26,1,B12,7,0,0.87
D,68,30,10,B2,5,0,0.63
E,64,33,12,B3,4,0,0.08
E,80,28,1,B12,6,0,0.8
D,50,56,2,B12,7,0,0.03
C,50,43,14,B2,4,0,0.5
D,50,43,1,B12,5,0,0.78
E,64,31,1,B12,7,0,0.49
C,68,27,2,B12,5,0,0.2
D,95,26,10,B1,5,0,0.09
D,50,53,0,B12,9,0,0.37
E,50,48,1,B3,5,0,0.08
E,76,40,4,B12,9,0,0.12
C,64,32,1,B2,5,0,0.54
E,50,49,0,B12,6,0,0.08
E,72,29,13,B3,9,0,0.5
D,50,57,3,B12,7,0,0.12
D,50,72,0,B2,8,0,0.35
E,50,56,4,B12,6,0,0.29
C,54,31,8,B2,4,0,0.89
B,50,42,9,B12,9,0,0.45
D,118,22,8,B1,4,0,0.79
E,85,27,6,B3,6,0,0.05
C,50,56,2,B1,5,0,1
D,50,42,8,B3,6,0,0.08
E,88,75,4,B12,4,0,0.26
D,64,33,11,B4,4,0,0.08
C,50,57,6,B12,5,0,0.33
E,68,27,14,B2,5,0,0.08
C,50,52,0,B12,7,0,0.05
E,95,28,1,B3,5,0,0.49
D,50,43,2,B12,4,0,0.04
D,58,51,12,B1,5,0,0.02
C,50,35,1,B12,7,0,0.08
E,67,32,8,B1,4,0,1
B,50,48,5,B12,5,0,0.12
E,67,36,0,B12,8,0,0.46
C,50,23,15,B2,6,0,1
D,50,54,8,B2,6,0,1
C,90,25,4,B2,5,0,0.29
E,50,34,5,B3,5,1,1
C,50,71,0,B12,4,0,0.52
B,50,52,2,B2,7,0,0.75
D,50,44,0,B12,4,0,0.34
D,50,38,1,B3,7,0,0.1
E,71,36,11,B1,6,0,0.16
C,50,48,14,B3,9,0,0.08
D,64,27,2,B12,4,0,0.71
B,55,52,6,B1,5,0,0.08
D,100,33,1,B12,4,0,0.23
D,62,52,9,B12,6,1,0.64
E,54,33,8,B1,5,0,0.08
C,50,33,12,B5,5,0,0.41
C,50,56,2,B12,6,0,0.27
C,50,63,2,B1,7,0,1
C,76,33,11,B2,8,0,0.06
B,50,49,6,B1,6,0,0.18
C,90,21,6,B2,7,0,0.02
D,106,35,18,B12,5,0,0.08
D,50,42,2,B12,7,0,0.33
C,80,30,4,B2,4,0,0.36
C,76,25,1,B12,6,0,0.06
D,50,49,7,B5,5,0,0.03
D,50,34,2,B2,6,0,0.91
C,50,52,4,B12,4,0,0.7
D,50,61,14,B3,5,0,0.92
D,80,31,2,B12,5,0,0.09
C,50,57,4,B12,11,0,0.71
D,50,85,7,B2,4,0,0.33
E,50,60,16,B3,5,0,1
D,70,52,8,B2,11,0,0.08
D,50,39,8,B2,6,0,1
D,80,22,6,B5,8,0,0.04
D,70,52,8,B2,11,0,0.08
E,76,27,1,B12,4,0,0.54
E,85,29,1,B12,9,1,0.81
C,60,35,3,B12,4,0,0.2
D,50,80,5,B2,5,0,1
D,100,42,10,B3,6,0,0.08
E,56,32,5,B2,6,0,0.08
E,50,62,2,B1,4,0,0.56
C,80,29,10,B3,6,0,0.74
D,51,39,0,B12,7,0,0.06
A,68,26,1,B12,6,0,1
D,72,28,15,B1,4,0,0.21
D,52,44,18,B1,7,0,1
D,85,35,3,B3,15,0,0.15
C,80,26,11,B2,10,0,0.26
D,51,54,1,B2,8,0,0.24
C,50,70,1,B12,7,0,1
C,60,38,10,B12,7,0,0.17
C,80,23,1,B4,7,0,0.04
E,95,20,13,B1,7,0,0.06
C,60,47,3,B12,5,0,0.78
E,50,45,15,B2,5,0,0.5
D,72,33,9,B6,6,0,0.78
D,53,36,1,B12,7,0,0.02
D,80,26,0,B12,6,0,0.49
E,100,22,14,B2,5,0,0.46
E,54,39,0,B1,6,0,0.08
D,50,37,13,B2,7,0,1
B,50,34,4,B12,7,0,0.54
D,112,76,0,B2,4,1,0.62
E,80,28,6,B2,5,0,0.3
D,62,67,1,B12,4,0,0.95
E,50,52,0,B12,4,0,0.08
D,85,24,10,B1,6,0,0.2
E,85,21,0,B12,4,0,0.27
C,50,54,8,B2,4,0,0.8
D,90,32,5,B2,6,0,0.49
A,50,54,3,B12,4,0,0.61
D,51,41,2,B12,12,0,0.02
E,50,56,9,B2,6,0,0.08
C,50,42,15,B1,8,0,0.06
D,63,41,16,B2,6,0,0.08
C,50,79,10,B2,4,0,1
D,100,43,14,B2,4,0,0.49
E,51,43,0,B12,5,0,0.22
C,61,69,2,B12,7,0,0.08
C,67,30,8,B2,5,0,0.2
D,50,69,18,B1,7,0,0.5
A,50,58,5,B2,7,0,1
D,50,52,2,B12,5,0,0.78
E,68,28,0,B5,7,0,0.19
C,90,23,8,B1,9,1,0.58
D,51,33,9,B4,4,0,0.71
C,57,35,14,B1,7,0,0.08
D,50,44,14,B1,6,0,0.28
D,90,26,4,B12,6,0,0.21
C,50,52,8,B5,5,0,1
D,50,50,0,B12,7,0,0.05
E,50,71,0,B12,5,0,0.5
D,64,34,9,B3,6,0,0.08
E,76,43,9,B3,6,0,0.08
C,50,40,6,B5,5,0,0.86
E,50,33,3,B12,7,0,0.35
D,50,51,8,B3,6,0,0.08
E,68,33,10,B1,7,0,0.48
D,100,18,6,B2,4,1,0.27
D,90,22,3,B12,4,0,0.45
D,90,56,17,B1,4,1,0.25
B,50,69,9,B6,4,0,0.52
E,50,49,1,B3,4,0,0.82
E,112,26,2,B1,4,0,0.47
B,100,18,4,B2,4,0,0.00273972602739726
E,60,32,13,B2,4,0,0.72
D,50,50,0,B1,7,0,0.08
C,57,57,6,B1,6,0,1
D,100,24,5,B1,6,2,0.31
D,54,36,19,B12,6,0,1
D,50,52,5,B1,7,0,0.11
D,50,45,13,B1,7,0,0.75
B,50,60,4,B12,7,0,0.78
D,100,40,15,B2,7,0,0.35
B,60,27,4,B1,5,0,0.22
D,54,33,6,B2,5,0,0.49
D,64,39,5,B4,7,0,0.08
D,50,45,8,B6,6,0,0.08
D,68,28,4,B4,5,0,0.08
C,61,46,4,B12,4,0,0.74
D,50,44,0,B1,6,0,0.62
E,50,67,2,B12,4,0,0.95
E,85,45,5,B2,5,0,0.5
E,85,26,1,B12,5,0,0.29
C,76,32,4,B2,6,0,0.08
D,50,59,1,B12,7,0,0.77
E,50,50,1,B12,4,0,0.8
E,50,50,7,B3,6,0,0.03
B,50,36,2,B3,7,0,1
D,50,66,18,B2,7,0,1
E,50,40,9,B12,10,0,0.87
C,95,20,12,B1,4,0,0.45
D,54,29,2,B12,4,0,0.12
D,50,52,10,B2,4,0,0.26
D,50,43,21,B2,5,0,0.55
C,50,71,7,B2,6,0,1
C,50,50,15,B6,6,0,1
E,50,49,6,B12,7,0,0.08
C,59,36,2,B1,5,0,0.00273224043715847
C,50,41,1,B1,6,0,1
C,58,41,0,B12,7,0,0.51
D,50,57,11,B1,11,0,0.01
E,80,23,8,B2,4,0,0.87
D,72,29,3,B12,4,0,0.29
D,50,46,8,B1,4,0,1
C,50,36,6,B1,6,0,0.08
C,72,26,2,B3,6,0,0.07
C,50,35,3,B3,6,0,0.08
E,52,42,0,B12,4,0,0.08
D,50,41,3,B12,6,0,0.37
D,50,44,1,B2,6,0,0.08
E,68,36,8,B2,5,0,0.08
E,64,28,8,B5,5,0,0.27
C,50,37,15,B1,6,0,0.34
D,50,38,10,B1,6,0,0.87
C,68,26,2,B1,7,0,0.35
D,68,28,3,B1,6,0,0.19
D,50,54,0,B12,7,1,0.02
E,50,40,1,B12,6,0,0.45
D,76,26,10,B5,5,0,0.24
D,64,33,7,B2,6,0,0.08
D,72,30,0,B1,6,0,0.08
D,50,39,0,B12,4,0,0.05
D,50,52,0,B3,6,0,0.54
D,50,45,1,B1,6,0,0.46
C,76,24,9,B1,5,0,0.07
B,50,60,1,B12,4,0,0.01
D,50,49,2,B12,10,0,0.5
E,60,33,4,B2,7,0,0.08
C,60,34,9,B2,11,0,0.87
D,95,25,6,B4,7,0,0.57
D,50,60,5,B2,6,0,1
B,51,32,3,B1,7,0,0.08
E,76,26,1,B12,7,0,0.19
D,60,36,0,B12,4,1,0.31
E,50,51,7,B4,7,0,0.08
E,72,32,8,B1,5,0,0.05
E,50,49,1,B3,8,0,0.5
D,100,32,4,B12,6,0,0.8
C,95,27,10,B1,9,0,0.01
C,100,23,15,B1,7,0,0.38
D,95,44,13,B1,6,0,0.57
C,50,48,10,B2,6,0,0.08
D,53,42,6,B4,5,0,0.12
C,50,57,2,B12,7,0,0.71
C,50,55,1,B12,4,0,0.12
C,50,55,2,B12,8,0,0.53
E,72,27,16,B4,4,0,0.98
D,106,27,3,B2,6,0,0.71
E,72,45,10,B1,6,0,0.61
E,90,37,0,B12,4,0,0.05
C,58,51,6,B4,4,0,0.08
D,106,31,9,B12,6,0,0.45
D,72,30,10,B12,7,0,0.11
C,50,45,0,B2,5,0,0.08
E,64,29,10,B1,9,0,0.08
D,60,68,3,B12,4,0,0.12
C,72,26,9,B1,5,0,0.04
D,80,29,2,B12,6,0,0.45
D,50,59,4,B12,6,0,0.46
C,50,45,3,B12,7,0,0.00273972602739726
D,50,31,8,B1,6,0,1
D,50,45,1,B12,12,0,0.35
C,50,59,13,B2,7,0,0.55
E,57,44,1,B12,4,0,0.63
C,50,41,10,B6,4,0,0.8
C,50,33,0,B12,11,0,0.66
E,90,28,0,B12,4,0,0.41
E,52,54,2,B12,4,0,0.53
D,68,28,17,B3,6,0,0.08
E,72,29,8,B1,7,0,0.07
C,50,50,2,B12,4,0,0.2
D,100,21,2,B12,4,0,0.12
D,57,31,10,B2,5,0,0.24
C,56,40,9,B1,6,0,0.08
D,50,65,7,B2,7,0,0.69
E,50,71,0,B12,5,0,0.05
C,66,30,0,B4,7,0,0.34
E,51,41,4,B3,5,0,1
D,57,34,1,B12,5,0,0.18
E,60,30,7,B2,6,0,0.75
E,50,59,4,B12,6,0,0.75
E,57,59,12,B2,4,0,1
E,50,39,17,B2,7,0,0.24
E,50,73,5,B12,10,1,0.54
C,72,28,3,B3,6,0,0.78
E,68,35,10,B1,5,0,0.61
C,50,36,12,B2,6,0,1
E,90,25,1,B12,4,0,0.06
D,62,51,6,B1,6,1,0.25
C,50,44,4,B1,7,0,0.91
D,90,28,4,B12,7,0,0.54
E,50,53,0,B12,4,0,0.04
D,50,49,1,B12,4,0,0.64
D,57,34,9,B1,6,0,0.95
B,51,38,15,B2,4,0,0.08
E,50,32,3,B6,9,0,0.21
C,50,37,0,B12,8,0,0.16
D,50,40,26,B2,7,0,0.49
B,50,33,2,B12,8,0,0.29
D,57,31,14,B1,6,0,0.08
D,76,27,0,B12,7,0,0.14
D,64,39,1,B12,7,0,0.63
C,60,35,10,B4,8,0,0.08
D,76,24,0,B12,4,0,0.07
C,50,55,4,B12,7,0,0.2
B,50,60,14,B2,8,0,1
E,106,30,5,B12,4,0,0.58
C,50,52,8,B2,6,0,0.08
B,50,46,3,B12,4,0,0.62
E,50,38,15,B1,4,0,0.68
D,90,23,10,B1,6,0,0.2
E,63,42,13,B1,4,0,0.08
C,61,39,7,B6,7,0,0.24
D,50,66,10,B12,7,0,0.08
C,50,51,16,B2,7,0,1
E,50,60,5,B3,7,0,0.08
E,50,37,2,B12,10,0,0.04
C,64,28,9,B5,10,0,0.08
D,85,27,1,B2,6,0,0.87
C,64,34,9,B4,8,0,0.08
C,50,35,10,B1,6,0,0.18
D,50,67,2,B12,6,0,0.54
B,50,53,19,B2,4,0,1
E,50,62,12,B1,6,0,0.49
D,50,79,5,B12,4,0,0.78
D,80,26,5,B2,6,0,0.08
D,50,41,0,B12,11,0,0.03
C,50,50,0,B12,8,0,0.05
E,50,34,3,B12,4,0,0.71
D,54,31,5,B12,9,0,0.74
E,68,29,1,B5,7,0,0.36
D,68,26,0,B3,6,0,0.08
D,51,38,13,B3,6,0,1
D,55,35,7,B3,5,0,0.11
D,50,50,15,B2,6,0,0.25
A,76,78,4,B2,6,1,0.91
A,58,61,7,B2,7,0,0.13
D,50,67,0,B2,5,0,0.6
D,100,22,8,B1,5,0,0.24
C,54,32,5,B2,6,0,0.05
C,50,37,12,B3,7,0,1
C,68,44,13,B2,5,0,0.08
E,95,24,4,B6,4,0,0.35
C,76,38,2,B4,4,0,0.08
E,85,56,0,B12,4,0,0.49
D,50,38,0,B12,9,0,0.00273224043715847
D,50,74,2,B1,7,0,1
C,50,39,3,B6,4,0,0.79
C,50,42,10,B6,4,0,0.2
D,80,37,2,B12,6,0,0.44
D,76,43,7,B4,4,0,0.2
D,60,44,14,B2,7,0,0.08
C,50,42,4,B12,5,0,1
C,72,30,11,B2,4,0,0.16
D,50,50,3,B6,8,0,1
D,72,30,0,B12,6,1,0.1
B,90,21,9,B1,6,0,1
B,52,44,5,B1,6,0,0.74
C,50,38,2,B1,7,1,0.38
E,100,23,1,B12,4,0,0.2
C,50,54,6,B3,5,0,1
D,51,40,10,B1,10,0,0.96
C,50,56,3,B1,7,0,1
D,50,68,7,B2,7,0,0.83
E,64,38,7,B2,7,0,0.16
E,50,44,6,B2,7,0,0.41
E,51,35,0,B12,5,0,0.4
D,90,26,2,B2,5,0,0.06
C,50,43,3,B1,7,0,1
D,72,29,2,B2,5,0,0.00547945205479452
D,50,73,5,B6,5,0,1
C,72,27,4,B2,5,0,0.74
A,52,61,7,B6,6,0,0.63
E,85,57,6,B6,7,0,0.08
E,125,38,5,B12,4,0,0.12
C,57,30,3,B3,4,0,0.08
E,54,34,9,B2,6,0,0.03
C,57,29,10,B2,6,0,1
D,72,34,10,B2,7,0,0.08
E,58,49,0,B2,8,0,0.43
C,50,49,1,B12,5,0,0.17
D,80,30,9,B1,14,1,0.36
D,72,56,10,B1,7,0,0.2
E,50,44,9,B2,7,0,0.13
D,50,63,0,B2,11,0,0.04
E,90,24,4,B12,4,0,0.13
E,51,39,3,B1,4,0,0.08
D,50,47,2,B12,5,1,0.74
D,50,45,5,B4,6,0,0.3
D,50,69,1,B12,7,0,0.71
D,50,45,0,B12,7,0,0.08
D,50,71,0,B12,4,0,0.04
D,50,73,4,B12,7,0,0.28
E,80,48,0,B6,5,0,0.08
D,50,37,3,B1,5,0,0.73
D,50,51,5,B3,5,0,1
C,85,33,10,B3,5,0,0.92
E,95,41,0,B12,4,0,0.02
E,50,55,3,B12,6,1,0.07
D,95,44,0,B1,4,0,0.2
D,63,38,3,B3,5,0,1
D,50,43,16,B2,7,0,1
A,50,48,4,B12,4,0,0.28
D,50,49,11,B3,7,0,0.99
B,50,59,12,B2,4,0,1
C,72,29,8,B1,6,0,0.78
D,51,30,18,B2,4,0,1
E,50,55,1,B12,8,0,0.69
D,50,32,2,B2,6,0,1
D,72,38,4,B2,5,1,0.08
D,50,37,4,B2,6,0,0.44
C,50,42,6,B6,4,0,0.08
B,50,49,4,B3,6,0,0.12
D,85,22,3,B12,4,0,0.17
D,50,52,0,B12,4,0,0.06
C,50,36,3,B6,5,0,0.93
C,54,70,5,B2,4,0,0.25
D,68,29,0,B12,10,0,0.26
D,60,48,12,B1,6,0,0.44
D,72,34,2,B12,6,0,0.28
D,100,30,16,B3,7,0,0.18
E,51,31,0,B12,4,0,0.08
D,50,41,5,B12,4,0,0.04
C,50,45,2,B12,15,0,0.04
C,50,58,11,B3,6,0,0.01
D,50,47,15,B2,4,0,1
E,68,28,2,B12,4,0,0.64
C,50,53,2,B12,4,0,0.63
E,50,65,0,B12,4,0,0.2
C,50,40,1,B2,8,0,0.3
D,50,47,7,B3,6,0,1
E,50,49,0,B12,4,1,0.18
D,72,29,0,B12,6,0,0.05
D,50,57,0,B12,5,0,0.15
B,50,61,3,B12,4,0,0.01
C,68,62,2,B12,8,0,0.57
C,50,53,1,B12,4,1,0.31
A,50,37,11,B1,6,0,1
D,64,28,17,B3,6,0,0.08
E,85,24,0,B12,7,0,0.06
E,64,26,2,B2,6,1,0.53
C,50,42,15,B1,8,0,0.56
C,50,49,3,B12,9,0,0.16
D,60,32,1,B12,7,0,0.33
D,50,57,5,B4,4,0,1
D,51,39,0,B12,7,0,0.31
C,95,24,0,B12,4,0,0.66
D,50,59,4,B5,5,2,1
A,50,48,4,B2,6,0,1
C,125,42,7,B12,7,1,1
D,50,52,5,B1,7,0,0.00273972602739726
C,54,33,5,B4,6,0,0.73
B,50,41,11,B4,6,0,0.04
D,69,35,10,B2,6,0,0.16
D,50,48,1,B12,4,0,0.00547945205479452
A,50,59,6,B2,7,0,1
D,55,38,17,B2,5,0,1
D,62,34,2,B12,9,0,0.95
E,50,43,0,B12,5,0,0.54
E,50,36,2,B3,5,0,1
C,60,39,5,B5,6,0,0.38
D,72,35,9,B12,6,0,0.12
D,50,50,16,B1,7,0,0.07
A,76,37,7,B3,5,0,0.87
E,57,35,1,B12,4,0,0.96
C,50,58,0,B12,7,0,0.21
C,50,41,8,B2,5,1,1
C,50,68,14,B1,6,0,1
E,54,30,3,B3,5,0,0.19
D,50,46,2,B1,5,0,1
C,50,31,4,B4,5,0,0.23
C,50,50,1,B1,7,0,0.07
D,76,26,6,B2,6,0,0.29
E,50,38,4,B1,9,0,1
C,50,70,3,B12,4,0,0.26
D,50,60,15,B2,7,0,0.05
D,50,43,10,B2,6,0,1
E,50,44,1,B12,7,0,0.06
C,100,37,0,B12,7,0,0.72
D,60,35,6,B2,7,0,0.71
C,76,25,1,B12,6,0,0.05
D,50,53,12,B3,9,0,0.37
C,95,31,7,B12,7,0,0.96
E,50,60,4,B12,4,0,0.5
D,72,30,1,B12,6,0,0.91
E,55,47,17,B2,4,0,0.62
D,75,40,0,B12,4,0,0.48
D,72,63,9,B1,7,0,1
D,100,26,1,B3,7,1,0.37
D,68,47,7,B3,7,1,0.07
C,76,24,10,B1,6,1,0.6
D,90,29,2,B1,7,0,0.15
D,50,40,14,B5,7,0,1
A,50,32,1,B12,12,0,0.68
E,76,37,4,B2,6,0,0.08
D,100,25,5,B1,5,0,0.12
E,100,24,15,B1,7,0,0.05
D,73,28,0,B12,8,0,0.04
D,95,22,3,B6,4,0,0.16
D,52,36,0,B12,4,0,0.06
A,50,79,3,B2,5,0,0.39
C,55,42,1,B12,7,0,0.63
D,85,28,1,B1,5,1,0.33
D,50,41,16,B1,4,0,1
C,76,59,7,B1,7,1,1
D,95,26,7,B1,5,0,0.63
C,54,41,13,B1,5,0,0.8
D,90,22,3,B12,4,0,0.26
B,50,39,1,B1,9,0,0.98
D,63,27,2,B2,5,0,0.87
C,50,53,5,B3,5,0,1
D,50,46,11,B2,10,0,0.68
D,69,48,4,B3,5,0,0.00273972602739726
D,60,28,9,B3,7,0,0.08
D,95,21,10,B2,5,0,0.42
A,57,29,3,B2,5,0,1
C,50,61,0,B12,10,0,0.05
D,50,45,1,B3,4,0,0.08
C,72,30,1,B6,6,0,0.49
E,85,31,9,B3,5,0,0.49
C,68,30,7,B1,6,0,0.44
C,66,30,1,B12,7,0,0.63
D,50,74,8,B1,6,0,1
E,50,63,7,B3,8,0,1
C,60,25,8,B1,11,0,0.59
E,54,37,20,B1,7,0,0.08
C,66,30,0,B4,7,0,0.08
D,85,33,6,B5,6,0,0.1
D,50,45,13,B12,8,0,0.00273224043715847
B,76,32,6,B3,7,0,0.03
D,90,27,0,B12,6,0,0.16
D,95,24,9,B5,5,0,0.53
A,60,54,1,B2,8,0,0.84
D,76,63,0,B12,5,1,0.71
C,82,73,7,B12,4,0,0.69
D,78,27,5,B1,6,0,1
D,64,74,0,B12,6,0,0.1
D,50,55,8,B2,6,0,0.54
E,50,52,0,B12,4,0,0.08
C,56,42,10,B2,5,0,1
E,60,40,17,B3,6,0,0.49
D,74,41,4,B12,7,0,0.07
D,50,62,1,B12,4,0,0.46
D,68,35,17,B1,9,0,0.08
C,85,23,10,B4,4,1,0.49
C,50,36,13,B2,9,0,0.19
C,100,24,3,B2,5,0,0.7
A,58,54,7,B1,5,0,0.67
E,50,45,12,B2,6,0,0.07
E,50,37,4,B3,5,0,0.29
E,50,49,14,B4,4,0,0.98
D,76,55,15,B3,11,0,0.09
C,54,30,8,B2,5,0,1
C,64,47,14,B1,4,0,1
D,85,28,9,B1,6,0,0.24
E,50,35,4,B12,4,0,0.28
E,56,39,2,B1,6,0,0.08
E,50,49,5,B1,6,0,0.91
C,85,24,2,B4,4,0,0.21
D,70,49,5,B1,5,0,0.06
C,80,44,0,B12,7,1,0.52
D,50,51,2,B12,4,0,0.09
E,85,30,1,B12,7,0,0.03
A,50,53,2,B2,4,0,0.07
C,57,31,3,B1,4,0,1
C,50,46,0,B2,8,0,0.69
C,90,38,5,B2,6,0,0.58
D,72,27,15,B1,4,0,0.04
B,52,43,2,B12,8,0,0.28
D,80,24,10,B2,5,0,0.22
D,50,39,0,B12,8,0,0.41
C,76,27,10,B12,6,0,0.67
D,50,47,20,B3,8,0,0.00273972602739726
C,125,22,2,B5,5,0,0.42
E,95,39,2,B12,6,0,0.23
B,76,29,1,B1,6,0,0.07
D,50,37,14,B3,4,0,0.08
C,57,32,1,B12,4,0,0.7
C,59,36,3,B12,12,0,0.76
E,54,39,0,B1,6,0,0.08
C,50,42,7,B2,6,0,0.26
C,76,39,10,B1,4,1,0.5
D,68,30,13,B2,5,0,1
D,54,34,3,B12,7,0,0.1
D,50,32,9,B2,4,0,1
D,50,50,0,B1,7,0,0.08
D,50,41,0,B12,4,0,0.25
E,50,45,10,B1,5,0,0.08
D,72,28,3,B2,4,0,1
C,50,28,2,B2,7,0,1
E,50,29,14,B2,5,0,0.25
D,68,33,6,B12,6,0,0.03
C,50,38,9,B2,4,0,1
D,80,31,0,B3,5,0,0.08
D,72,36,3,B12,4,0,0.46
E,50,56,4,B12,6,0,0.7
D,76,32,1,B12,4,0,0.49
C,50,41,19,B4,6,0,1
A,50,56,5,B12,11,0,1
C,50,38,5,B2,5,0,1
C,51,37,3,B12,8,0,0.45
E,50,39,15,B2,6,0,0.33
E,50,52,13,B1,6,0,0.08
B,50,42,6,B1,8,0,0.22
C,50,35,6,B12,7,0,0.08
A,50,62,1,B12,7,0,0.54
D,50,65,4,B2,7,0,1
E,50,34,5,B3,5,0,0.08
C,80,25,3,B2,5,0,0.23
E,50,45,13,B4,8,0,1
D,133,26,10,B1,7,0,0.31
C,50,48,0,B12,8,0,0.23
E,50,46,3,B12,4,0,0.53
C,100,34,12,B2,6,0,0.34
D,100,29,15,B2,7,0,0.3
E,50,38,2,B3,4,0,0.07
D,72,36,3,B1,6,0,0.49
C,50,44,1,B2,5,0,1
D,60,30,13,B1,6,0,0.08
D,76,28,5,B1,6,0,0.02
C,64,34,11,B2,7,0,0.89
C,50,52,3,B12,7,0,0.74
E,90,28,7,B1,8,0,0.04
C,50,60,5,B12,12,0,0.62
E,50,35,15,B1,7,0,0.08
D,50,35,4,B1,7,0,0.26
C,50,48,3,B1,4,0,0.25
B,85,34,2,B12,4,0,0.12
E,72,30,3,B2,6,0,0.9
D,50,46,6,B5,8,0,0.83
C,50,42,13,B1,6,1,0.58
D,50,49,9,B5,4,0,0.27
E,100,39,4,B4,7,0,0.71
D,50,37,4,B2,6,0,0.55
D,52,60,5,B1,7,1,1
B,54,43,5,B2,4,0,0.27
C,60,34,1,B12,11,0,0.46
D,50,38,1,B12,9,0,0.05
D,50,45,4,B12,5,0,0.84
E,50,44,10,B2,6,0,0.5
A,50,35,0,B12,7,0,0.06
E,50,25,4,B6,6,0,1
D,90,53,11,B5,5,0,0.14
D,50,43,3,B12,9,0,0.7
D,91,75,1,B12,6,0,0.46
C,50,51,13,B6,5,0,0.73
D,62,74,4,B12,5,0,0.21
E,85,36,3,B12,4,0,0.1
E,68,29,3,B2,7,0,0.14
E,50,49,2,B12,12,0,0.28
C,57,28,13,B1,9,0,1
C,50,50,14,B1,6,0,1
C,95,25,10,B6,9,0,0.04
D,85,26,9,B6,4,0,0.9
E,58,49,0,B2,4,0,0.08
E,50,42,0,B12,6,0,0.02
E,57,29,4,B12,5,0,0.47
D,85,28,2,B2,6,0,0.12
D,50,48,1,B12,4,0,0.8
D,50,26,8,B2,6,0,0.44
E,72,26,8,B5,6,0,0.39
B,50,35,7,B2,6,0,0.81
D,50,46,9,B3,7,0,0.08
D,50,38,13,B1,6,0,0.12
D,100,26,2,B12,7,0,0.54
E,50,47,15,B5,7,0,1
D,50,25,32,B2,11,0,0.75
E,50,50,1,B1,7,0,0.38
E,54,34,5,B6,4,0,0.7
D,100,27,3,B1,4,0,0.45
C,50,51,2,B3,5,0,0.36
D,100,28,15,B1,4,0,0.27
C,100,23,7,B2,7,0,0.64
C,64,48,15,B1,4,0,1
C,80,24,6,B3,5,0,0.02
E,57,31,9,B1,6,0,1
D,80,26,15,B1,6,0,0.8
D,50,50,5,B1,7,0,0.21
C,112,28,1,B1,7,1,0.75
E,76,32,9,B1,6,0,0.04
D,95,25,1,B12,8,0,0.47
D,72,42,0,B12,4,0,0.07
C,90,32,1,B12,11,1,0.27
B,95,25,9,B1,4,0,0.48
D,50,47,3,B4,7,0,0.08
E,64,30,4,B2,7,0,0.46
E,90,26,5,B1,6,0,0.15
B,50,55,0,B12,8,0,0.21
E,50,56,11,B12,8,0,0.3
C,90,48,16,B5,5,0,0.08
C,80,24,10,B2,5,0,0.99
E,60,58,5,B12,4,0,0.95
D,95,25,7,B2,5,0,0.4
C,72,32,9,B1,11,0,0.12
D,51,37,3,B4,12,0,0.08
D,85,29,10,B1,4,0,0.44
E,100,36,3,B1,4,1,0.15
D,72,30,10,B1,5,0,0.43
D,50,35,10,B1,6,0,0.31
B,90,21,0,B4,8,0,0.04
E,80,23,10,B3,5,0,0.78
D,85,28,5,B3,6,0,0.21
C,50,60,0,B1,5,0,0.62
D,54,53,3,B1,9,0,0.00547945205479452
D,50,60,17,B2,7,0,0.03
E,72,44,15,B1,7,0,0.49
D,72,25,7,B1,6,0,0.4
C,51,39,1,B3,11,0,0.49
C,50,38,4,B2,6,0,0.85
D,50,45,1,B3,4,0,0.08
C,55,60,2,B1,4,0,0.93
B,50,49,9,B1,4,0,1
D,54,55,6,B1,6,0,1
D,76,31,15,B1,4,0,0.87
C,50,51,1,B2,6,0,0.21
A,50,35,1,B1,10,0,0.84
D,50,62,14,B3,5,0,1
D,50,70,6,B5,4,0,0.52
B,50,44,2,B1,7,0,0.09
C,50,54,2,B12,7,0,0.6
C,50,65,17,B1,7,0,0.25
E,50,49,6,B12,7,0,0.08
D,54,31,0,B12,7,0,0.52
E,80,29,2,B12,6,0,0.2
E,100,25,0,B12,4,1,0.99
D,68,32,8,B2,5,0,0.75
E,60,33,4,B1,6,0,0.5
C,64,27,4,B3,5,0,0.03
C,50,36,10,B1,6,0,0.21
D,50,83,3,B1,4,0,0.6
E,80,32,5,B3,5,0,0.95
E,64,41,1,B12,6,0,0.04
D,51,33,11,B1,5,0,0.08
B,60,34,2,B3,8,0,0.02
D,52,33,0,B12,11,0,0.09
E,80,41,6,B3,6,0,0.49
D,68,39,1,B12,7,0,0.36
E,90,30,1,B12,4,0,0.73
C,50,43,1,B12,8,0,0.04
E,54,39,0,B1,6,0,0.08
E,57,55,2,B12,7,0,0.9
D,80,25,10,B2,6,0,0.29
E,80,25,7,B1,5,0,0.52
E,50,60,9,B1,5,0,1
E,64,27,5,B2,5,0,0.36
D,50,46,3,B2,5,0,0.08
C,50,42,12,B2,8,0,0.08
D,85,24,0,B12,6,0,0.1
D,68,33,3,B1,7,0,0.00819672131147541
C,50,43,0,B1,4,0,0.05
D,67,27,12,B2,7,0,0.12
E,50,51,16,B2,6,0,1
E,90,27,15,B3,9,0,0.03
C,50,51,9,B3,6,0,0.16
D,50,47,9,B1,6,0,0.23
D,50,42,8,B3,6,0,0.08
D,60,30,10,B5,5,0,0.2
D,74,60,9,B2,6,0,0.75
E,74,24,1,B3,5,0,0.77
D,57,35,18,B12,6,0,1
C,58,50,1,B2,5,0,1
